год;время_года;климат;страна;город;способ_охлаждения;режим_при_смешанном_типе_охлаждения;способ_обогрева;оценка_комфорта;пол;рост;вес;возраст;возраст_кат;утепление;ощущение_температуры;ощущение_температуры_(bool);предпочтительное_изменение_температуры;ощущение_движения_воздуха_(bool);предпочтительное_изменение_движения_воздуха;пресказанная_температура_помещения;температура_воздуха_в_помещении;температура_воздуха_на_улице;среднемесячная_температура_на_улице;скорость_воздуха;rh;rh_кат;занавески;вентилятор;окно;двери;отопление;количество_рекламаций;количество_рекламаций_кат;температура_удовлетворительная_%
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;35.0;молодой возраст;0.38;-1.0;-1;Теплее;1;Без изменений;25.122;23.5;24.1;22.0;0.1;59.3;норма;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.44;0.0;1;Без изменений;1;Без изменений;24.484;23.1;24.1;22.0;0.08;61.9;более_60;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.39;3.0;-1;Холоднее;-1;Больше;26.071;23.9;24.1;22.0;0.21;63.6;более_60;0;0;1;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.5;1.0;-1;Холоднее;1;Без изменений;24.28;25.1;24.1;22.0;0.06;56.5;норма;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;35.0;молодой возраст;0.37;0.0;1;Без изменений;1;Без изменений;24.052;23.0;24.1;22.0;0.11;65.5;более_60;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;25.0;молодой возраст;0.56;0.0;1;Без изменений;1;Без изменений;23.756;24.8;24.1;22.0;0.08;73.6;более_60;0;0;1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;55.0;средний возраст;0.86;0.0;1;Без изменений;1;Без изменений;24.258;25.0;24.1;22.0;0.18;39.2;менее_40;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.67;-0.4;1;Теплее;1;Без изменений;24.244;24.1;24.1;22.0;0.07;73.1;более_60;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;65.0;пожилой возраст;0.5;0.0;1;Без изменений;1;Без изменений;25.702;25.2;24.1;22.0;0.15;28.3;менее_40;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.39;3.0;-1;Холоднее;-1;Больше;25.658;24.4;24.1;22.0;0.26;69.0;более_60;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;65.0;пожилой возраст;0.78;0.0;1;Без изменений;-1;Меньше;24.125;25.2;24.1;22.0;0.13;32.1;менее_40;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.37;2.0;-1;Холоднее;-1;Больше;24.726;24.1;24.1;22.0;0.16;74.2;более_60;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.39;2.0;-1;Холоднее;-1;Больше;24.863;24.3;24.1;22.0;0.23;59.9;норма;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;55.0;средний возраст;0.38;0.0;1;Без изменений;1;Без изменений;23.868;24.6;24.1;22.0;0.07;54.6;норма;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;65.0;пожилой возраст;0.47;0.5;1;Без изменений;1;Без изменений;24.778;24.6;24.1;22.0;0.11;38.4;менее_40;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;35.0;молодой возраст;0.43;0.0;1;Без изменений;1;Без изменений;23.576;25.3;24.1;22.0;0.1;73.0;более_60;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;55.0;средний возраст;0.59;1.2;1;Без изменений;1;Без изменений;24.369;23.3;24.1;22.0;0.13;40.2;норма;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.69;1.0;1;Холоднее;-1;Больше;23.013;23.6;24.1;22.0;0.08;61.8;более_60;0;0;-1;-1;0;3;много;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;55.0;средний возраст;0.39;0.0;1;Без изменений;1;Без изменений;24.551;24.2;24.1;22.0;0.05;62.6;более_60;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.41;0.0;1;Без изменений;1;Без изменений;24.62;24.7;24.1;22.0;0.07;56.3;норма;0;0;1;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;55.0;средний возраст;0.53;-0.4;1;Теплее;-1;Меньше;24.256;24.4;24.1;22.0;0.1;59.0;норма;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.43;1.1;-1;Холоднее;-1;Больше;24.457;25.1;24.1;22.0;0.11;71.7;более_60;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;35.0;молодой возраст;0.39;0.0;-1;Холоднее;-1;Больше;24.164;24.4;24.1;22.0;0.1;70.2;более_60;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;35.0;молодой возраст;0.41;0.0;1;Без изменений;1;Без изменений;23.578;24.2;24.1;22.0;0.08;73.5;более_60;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;35.0;молодой возраст;0.42;1.1;1;Холоднее;1;Без изменений;23.877;24.6;24.1;22.0;0.09;54.7;норма;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;45.0;средний возраст;0.39;3.0;-1;Холоднее;-1;Больше;25.61;24.8;24.1;22.0;0.16;51.7;норма;0;0;0;0;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;35.0;молодой возраст;0.41;1.0;1;Холоднее;1;Без изменений;25.059;24.4;24.1;22.0;0.06;59.3;норма;0;0;1;1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Женский;165.1;65.0;55.0;средний возраст;0.4;-1.0;1;Теплее;1;Без изменений;24.261;23.1;24.1;22.0;0.09;61.9;более_60;0;0;-1;-1;0;0;мало;56.2
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.43;1.0;1;Без изменений;1;Без изменений;25.721;25.7;24.1;22.0;0.14;60.7;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;3.0;-1;Холоднее;-1;Больше;25.957;25.7;24.1;22.0;0.12;64.1;более_60;0;0;1;1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.52;1.0;1;Без изменений;1;Без изменений;24.651;24.7;24.1;22.0;0.09;58.0;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.34;24.6;24.1;22.0;0.07;76.6;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.847;24.2;24.1;22.0;0.07;62.5;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.43;0.0;1;Без изменений;1;Без изменений;24.451;22.6;24.1;22.0;0.11;66.8;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.41;0.0;1;Без изменений;1;Без изменений;24.547;25.0;24.1;22.0;0.08;73.1;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;1.0;1;Холоднее;1;Без изменений;25.169;22.7;24.1;22.0;0.12;47.8;норма;0;0;0;1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.41;1.0;1;Холоднее;1;Без изменений;24.432;24.5;24.1;22.0;0.09;60.3;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.55;0.0;1;Без изменений;1;Без изменений;23.544;24.1;24.1;22.0;0.06;62.6;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.092;24.2;24.1;22.0;0.12;74.8;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;25.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.175;24.7;24.1;22.0;0.1;58.5;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.55;0.0;1;Без изменений;1;Без изменений;23.851;24.3;24.1;22.0;0.08;58.6;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.497;24.3;24.1;22.0;0.08;60.0;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.4;2.0;-1;Холоднее;-1;Больше;24.307;24.2;24.1;22.0;0.12;53.3;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.941;23.0;24.1;22.0;0.11;62.2;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.857;24.2;24.1;22.0;0.08;62.8;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.595;24.6;24.1;22.0;0.08;70.1;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.253;24.5;24.1;22.0;0.11;71.5;более_60;0;0;1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;65.0;пожилой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.445;25.0;24.1;22.0;0.06;73.1;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;-1;Холоднее;-1;Больше;25.078;24.4;24.1;22.0;0.04;64.1;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;1.0;1;Без изменений;1;Без изменений;25.252;24.2;24.1;22.0;0.16;59.5;норма;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;1.0;1;Без изменений;1;Без изменений;25.306;25.2;24.1;22.0;0.1;54.5;норма;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.126;24.3;24.1;22.0;0.09;72.1;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.41;1.0;1;Без изменений;1;Без изменений;24.95;24.7;24.1;22.0;0.07;58.0;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.41;1.0;1;Без изменений;1;Без изменений;24.586;24.5;24.1;22.0;0.08;52.5;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;25.0;молодой возраст;0.52;0.8;1;Без изменений;-1;Больше;22.8;22.8;24.1;22.0;0.08;59.0;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.43;0.0;1;Без изменений;1;Без изменений;24.514;24.0;24.1;22.0;0.09;63.9;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.41;1.1;1;Холоднее;1;Больше;24.428;25.2;24.1;22.0;0.05;67.4;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.58;0.0;1;Без изменений;1;Без изменений;23.576;23.5;24.1;22.0;0.1;57.6;норма;0;0;0;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;1.0;1;Без изменений;1;Без изменений;24.451;24.2;24.1;22.0;0.1;53.1;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.59;-1.0;1;Теплее;-1;Меньше;23.606;23.6;24.1;22.0;0.1;54.3;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.4;1.0;-1;Холоднее;1;Без изменений;25.112;24.4;24.1;22.0;0.05;71.8;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;1;Без изменений;-1;Больше;24.388;25.2;24.1;22.0;0.06;69.7;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.41;0.0;1;Без изменений;1;Без изменений;24.598;24.8;24.1;22.0;0.07;71.1;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.41;1.0;-1;Холоднее;1;Без изменений;25.24;24.7;24.1;22.0;0.08;56.3;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;65.0;пожилой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.907;24.9;24.1;22.0;0.08;61.4;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;1.0;1;Холоднее;-1;Больше;24.314;24.3;24.1;22.0;0.1;62.4;более_60;0;0;-1;1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;1;Холоднее;1;Без изменений;24.417;25.4;24.1;22.0;0.08;59.2;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.5;1.0;-1;Холоднее;-1;Больше;24.781;25.4;24.1;22.0;0.11;64.0;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.49;24.4;24.1;22.0;0.11;59.3;норма;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.501;25.2;24.1;22.0;0.08;72.7;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.4;1.0;-1;Холоднее;-1;Больше;24.298;24.4;24.1;22.0;0.13;58.2;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;-0.1;1;Без изменений;1;Без изменений;24.5;24.5;24.1;22.0;0.11;71.7;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.304;24.6;24.1;22.0;0.11;55.5;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.41;2.0;-1;Холоднее;1;Без изменений;24.702;25.4;24.1;22.0;0.07;50.4;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.466;25.0;24.1;22.0;0.07;73.1;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;1.0;1;Без изменений;1;Без изменений;24.441;24.1;24.1;22.0;0.11;66.8;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.41;1.0;1;Без изменений;1;Без изменений;24.425;24.8;24.1;22.0;0.08;69.8;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.5;0.0;1;Без изменений;1;Без изменений;23.536;24.5;24.1;22.0;0.06;54.3;норма;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;-1;Больше;23.635;24.1;24.1;22.0;0.12;55.6;норма;0;0;0;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;1;Без изменений;1;Без изменений;25.316;25.1;24.1;22.0;0.11;54.8;норма;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.932;25.7;24.1;22.0;0.12;60.4;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.43;0.0;1;Без изменений;1;Без изменений;23.524;24.8;24.1;22.0;0.06;73.5;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.878;23.1;24.1;22.0;0.12;61.9;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;-1;Холоднее;-1;Больше;25.047;25.4;24.1;22.0;0.11;56.2;норма;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.2;1;Без изменений;1;Без изменений;24.507;25.4;24.1;22.0;0.12;70.2;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.83;25.2;24.1;22.0;0.05;61.8;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.202;25.5;24.1;22.0;0.07;56.0;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.43;3.0;1;Холоднее;1;Без изменений;24.593;24.5;24.1;22.0;0.07;59.9;норма;0;0;-1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;1.0;1;Холоднее;-1;Больше;24.297;24.0;24.1;22.0;0.07;57.3;норма;0;0;0;1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.43;0.0;1;Без изменений;1;Без изменений;24.201;24.6;24.1;22.0;0.08;59.2;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.731;24.1;24.1;22.0;0.09;66.9;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.861;23.1;24.1;22.0;0.08;62.7;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.93;24.4;24.1;22.0;0.07;60.2;более_60;0;0;-1;-1;0;0;мало;78.0
